Distance(mi),Amenity,No_Exit,Station,Sunrise_Sunset,Season,Snow_Ice,Low_Vis_Weather,Rainy,Qty_Slowing_Elements
0.336,0,0,1,0,Winter,0,0,0,2
0.127,0,0,0,0,Winter,0,1,0,0
0.395,0,0,0,0,Spring,0,0,0,1
0.392,0,0,0,1,Winter,0,0,0,0
0.069,0,0,0,1,Fall,0,0,0,0
0.015,0,0,0,1,Summer,0,0,0,0
0.037,0,0,0,1,Fall,0,0,0,1
1.004,0,0,0,1,Spring,0,1,0,1
3.707,0,0,0,1,Summer,0,0,0,0
0.0099999997764825,0,0,0,1,Summer,0,0,0,1
0.02,0,0,0,0,Winter,0,1,0,1
0.1,0,0,0,1,Summer,0,0,0,1
0.068,0,0,0,0,Winter,0,0,0,0
1.419,0,0,0,1,Summer,0,0,0,1
0.269,0,0,0,0,Winter,0,0,0,0
0.442,0,0,0,1,Fall,0,0,0,0
0.036,0,0,0,1,Fall,0,0,0,1
0.359,0,0,0,0,Winter,0,1,0,0
0.52,0,0,0,1,Spring,0,0,1,0
4.252,0,0,0,1,Winter,0,0,0,0
0.201,0,0,0,1,Spring,0,0,0,0
0.074,0,0,0,0,Summer,0,0,0,0
0.371,0,0,0,1,Summer,0,1,0,0
0.5,0,0,0,1,Fall,0,1,0,0
0.488,0,0,0,0,Fall,0,0,0,1
0.0,0,0,0,0,Summer,0,0,0,0
0.84,0,0,0,1,Fall,0,1,0,0
1.733,0,0,0,1,Winter,0,0,0,0
1.4369999999999998,0,0,0,1,Winter,1,0,1,0
0.248,0,0,0,0,Winter,0,0,0,0
0.7240000000000001,0,0,0,1,Summer,0,0,0,0
0.0,0,0,1,0,Summer,0,0,0,0
0.7509999999999999,0,0,0,1,Winter,0,0,0,0
1.1909999999999998,0,0,0,1,Fall,0,1,0,0
1.258,0,0,0,0,Fall,0,0,0,0
0.471,0,0,0,0,Fall,0,1,0,0
0.37,0,0,0,1,Winter,0,0,0,0
10.217,0,0,0,1,Summer,0,0,0,0
1.228,0,0,0,0,Summer,0,1,0,0
1.925,0,0,0,1,Spring,0,1,0,0
0.043,0,0,0,1,Fall,0,0,0,0
0.032,0,0,0,1,Fall,0,1,0,1
0.0,0,0,0,1,Winter,0,0,1,2
0.037,1,0,0,1,Fall,0,1,0,0
0.044,0,0,0,1,Summer,0,1,0,1
0.026,0,0,0,0,Winter,0,0,0,0
0.6559999999999999,0,0,0,0,Winter,0,0,0,1
0.011,0,0,0,1,Fall,0,0,0,1
1.2300000190734863,0,0,0,0,Winter,0,0,0,0
0.068,0,0,0,1,Fall,0,0,0,0
1.927,0,0,0,1,Fall,0,0,0,0
2.289999961853028,0,0,0,1,Spring,0,0,0,0
1.203,0,0,0,1,Fall,0,1,0,0
1.218,0,0,0,1,Winter,0,0,0,0
0.76,0,0,0,1,Summer,0,0,0,0
0.425,0,0,0,1,Winter,1,0,0,0
0.098,0,0,0,1,Winter,0,1,0,0
3.417,0,0,0,0,Winter,0,0,0,0
3.637,0,0,0,0,Winter,0,0,0,0
0.002,0,0,0,1,Fall,0,0,0,1
0.121,0,0,0,0,Fall,0,0,0,0
3.950000047683716,0,0,0,1,Winter,0,0,0,0
0.634,0,0,0,1,Spring,0,0,1,0
0.291,0,0,0,0,Spring,0,0,0,0
0.805,0,0,0,0,Spring,0,0,0,0
0.142,0,0,0,1,Fall,0,0,0,0
0.775,0,0,0,0,Winter,0,0,1,0
0.861,0,0,0,1,Fall,0,0,1,0
0.253,0,0,0,1,Summer,0,0,0,0
2.6460000000000004,0,0,0,0,Fall,0,0,0,0
1.06,0,0,0,1,Spring,0,0,0,0
0.062,0,0,0,0,Fall,0,0,0,2
0.059,0,0,0,1,Fall,0,0,0,0
0.24,0,0,0,0,Summer,0,0,0,0
0.0,0,0,0,1,Spring,0,0,1,0
5.175,0,0,0,1,Spring,0,0,0,0
0.7020000000000001,0,0,0,1,Fall,0,0,0,1
0.29,0,0,0,1,Winter,1,0,0,0
0.754,0,0,0,1,Fall,0,0,0,1
0.015,0,0,0,0,Fall,0,0,1,0
2.2799999713897705,0,0,0,1,Summer,0,0,0,0
2.351,0,0,0,1,Summer,0,0,0,0
0.121,0,0,0,1,Winter,0,0,0,0
1.431,0,0,0,0,Winter,0,0,0,1
0.753,0,0,0,1,Winter,0,0,0,0
0.042,0,0,0,1,Spring,0,1,0,0
0.07,0,0,0,0,Winter,0,0,0,0
0.921,0,0,0,1,Spring,0,1,0,0
0.499,0,0,0,0,Winter,1,0,1,0
0.601,0,0,0,1,Fall,0,0,0,0
0.0,0,0,0,0,Winter,1,0,0,0
3.03,0,0,0,1,Spring,0,0,0,0
0.255,0,0,0,0,Spring,0,0,0,0
0.288,0,0,0,0,Winter,0,0,0,0
2.765,0,0,0,1,Winter,0,0,1,0
0.8909999999999999,0,0,0,0,Fall,0,1,0,1
0.009,0,0,0,1,Fall,0,0,0,0
0.512,0,0,0,1,Winter,0,0,0,0
5.474,0,0,0,1,Summer,0,0,0,0
0.27,0,0,0,1,Spring,0,0,0,0
4.738,0,0,0,1,Summer,0,0,0,0
0.101,0,0,0,0,Winter,1,0,0,0
0.171,0,0,0,1,Summer,0,1,0,1
1.6299999952316284,0,0,0,1,Summer,0,0,1,0
0.0,1,0,0,1,Summer,0,1,0,0
0.711,0,0,0,1,Summer,0,0,0,0
0.027,0,0,0,0,Winter,0,0,1,1
0.08,0,0,0,1,Winter,0,0,0,0
0.126,0,0,0,1,Fall,0,0,0,0
2.200000047683716,0,0,0,0,Spring,0,0,0,1
0.092,0,0,0,1,Spring,0,0,0,0
4.2360000000000015,0,0,0,1,Winter,0,0,1,0
0.575,0,0,0,0,Winter,0,0,0,1
0.267,0,0,0,1,Fall,0,1,1,0
1.179,0,0,0,1,Winter,0,0,0,0
0.7240000000000001,0,0,0,1,Winter,0,0,0,0
3.514,0,0,0,1,Summer,0,0,0,0
3.236,0,0,0,0,Summer,0,0,0,0
0.654,0,0,0,1,Summer,0,0,0,1
1.751,0,0,0,1,Fall,0,0,0,0
1.111,0,0,0,1,Winter,0,1,0,1
0.394,0,0,0,1,Fall,0,0,0,0
2.943,0,0,0,1,Summer,0,0,0,0
2.343,0,0,0,1,Summer,0,0,0,0
6.9460000000000015,0,0,0,1,Spring,0,0,0,0
0.287,0,0,0,1,Summer,0,0,0,1
0.327,0,0,0,0,Fall,0,0,0,0
0.398,0,0,0,1,Spring,0,1,0,0
0.009,0,0,0,1,Fall,0,1,0,0
0.117,0,0,0,1,Winter,0,0,0,0
1.208,0,0,0,0,Fall,0,0,0,0
0.28,0,0,0,1,Summer,0,0,0,1
0.344,0,0,0,1,Winter,0,0,0,0
0.19,0,0,1,0,Summer,0,1,0,2
0.326,0,0,0,1,Fall,0,0,0,0
0.0,0,0,0,0,Fall,0,0,1,1
0.6759999999999999,0,0,0,1,Spring,1,0,1,0
0.027,0,0,0,1,Fall,0,0,0,0
4.694,0,0,0,1,Summer,0,0,0,0
0.64,0,0,0,0,Summer,0,0,0,0
1.125,0,0,0,0,Summer,0,1,0,0
1.069,0,0,0,0,Fall,0,0,0,0
1.741,0,0,0,0,Summer,0,0,0,0
1.44,0,0,0,1,Summer,0,0,0,0
0.202,0,0,0,1,Fall,0,0,0,1
0.1689999999999999,0,0,0,0,Winter,0,1,0,1
2.12,0,0,0,1,Winter,0,1,0,0
0.298,0,0,0,0,Spring,0,0,0,1
0.0099999997764825,0,0,0,1,Summer,0,0,1,0
0.56,0,0,0,1,Summer,0,0,0,0
0.7709999999999999,0,0,0,0,Winter,0,1,0,0
0.691,0,0,0,1,Spring,0,0,0,0
0.81,0,0,0,1,Winter,0,1,0,0
0.202,0,0,0,1,Summer,0,0,0,0
0.03,0,0,0,1,Summer,0,0,0,1
1.768,0,0,0,1,Spring,1,0,0,1
0.127,0,0,0,1,Winter,0,0,0,0
1.169,0,0,0,1,Fall,0,0,0,0
0.356,0,0,0,0,Summer,0,0,0,0
0.01,0,0,0,1,Spring,0,0,0,0
1.3430000000000002,0,0,0,0,Fall,0,0,0,1
1.202,0,0,0,1,Spring,0,0,0,0
1.154,0,0,0,1,Spring,0,1,0,0
0.565,0,0,0,1,Fall,0,0,0,0
0.094,0,0,0,0,Fall,0,0,0,0
2.7030000000000003,0,0,0,1,Spring,0,0,0,0
0.219,0,0,0,0,Winter,0,0,1,0
0.348,0,0,0,1,Fall,0,0,0,0
0.507,0,0,0,1,Summer,0,0,0,0
1.214,0,0,0,1,Winter,0,0,0,0
0.684,0,0,0,1,Spring,0,0,0,0
0.563,0,0,0,1,Winter,0,0,0,0
0.7709999999999999,0,0,0,0,Winter,0,0,0,0
0.136,0,0,0,0,Fall,0,0,0,1
0.171,0,0,0,0,Winter,0,1,1,0
0.158,0,0,0,0,Winter,0,0,0,0
3.5399999618530287,0,0,0,1,Winter,0,1,0,1
0.772,0,0,0,1,Fall,0,0,0,1
1.989,0,0,0,0,Spring,0,0,0,0
2.9410000000000003,0,0,0,1,Spring,0,0,0,0
1.11,0,0,0,1,Summer,0,0,0,0
0.185,0,0,1,0,Fall,0,1,0,2
0.596,0,0,0,1,Fall,0,0,0,0
1.171,0,0,1,0,Spring,0,0,0,1
0.071,1,0,0,1,Summer,0,0,0,1
0.027,0,0,0,1,Spring,0,0,0,1
0.036,0,0,0,0,Winter,0,0,0,0
0.91,0,0,0,1,Fall,0,1,1,0
0.414,0,0,0,0,Summer,0,1,0,3
0.136,0,0,0,1,Fall,0,0,0,0
0.799,0,0,0,0,Fall,0,0,0,0
0.589,0,0,0,0,Spring,0,0,0,0
1.07,0,0,0,0,Fall,0,0,0,0
0.92,0,0,0,0,Winter,0,0,1,0
0.337,0,0,0,1,Spring,0,0,0,1
0.607,0,0,0,1,Winter,0,0,0,0
0.333,0,0,0,1,Fall,0,1,1,1
0.01,0,0,1,0,Spring,0,0,0,2
0.264,0,0,0,1,Summer,0,0,0,0
0.812,0,0,0,1,Summer,0,0,0,0
0.4099999964237213,0,0,0,1,Spring,0,0,0,0
0.337,0,0,0,1,Spring,0,1,0,2
3.715,0,0,0,1,Summer,0,1,0,0
0.482,0,0,0,1,Summer,0,0,0,0
0.422,0,0,0,1,Summer,0,0,1,0
5.980000019073486,0,0,0,1,Summer,0,0,0,1
1.641,0,0,0,0,Spring,0,1,0,0
0.4970000000000001,0,0,0,1,Spring,0,1,0,1
1.929,0,0,0,1,Fall,0,0,0,0
0.143,0,0,0,0,Fall,0,0,0,0
0.005,0,0,0,1,Summer,0,0,0,1
0.996,0,0,0,1,Winter,0,0,0,0
2.762,0,0,0,1,Summer,0,0,0,0
0.469,0,0,0,0,Summer,0,1,0,0
5.126,0,0,0,1,Fall,0,0,0,0
0.113,0,0,0,0,Winter,0,1,0,0
0.312,0,0,0,1,Fall,0,0,0,0
0.061,0,0,0,1,Summer,0,0,0,0
2.299,0,0,0,0,Summer,0,1,0,0
0.106,0,0,0,0,Summer,0,1,0,0
2.775,0,0,0,1,Winter,0,0,0,1
0.129,0,0,0,1,Winter,0,0,0,1
0.863,0,0,0,1,Winter,0,1,0,0
0.175,0,0,0,1,Winter,0,0,1,1
0.198,0,0,0,1,Summer,0,0,0,0
0.7609999999999999,0,0,0,0,Fall,0,0,0,0
3.149,0,0,0,1,Fall,0,0,0,0
2.258,0,0,0,1,Summer,0,0,0,0
0.3229999999999999,0,0,0,1,Spring,0,0,0,0
3.700000047683716,0,0,0,0,Spring,0,0,0,0
0.6409999999999999,0,0,0,0,Winter,0,1,0,0
0.585,0,0,0,0,Winter,0,0,0,0
2.385,0,0,0,1,Winter,0,0,0,0
0.0,0,0,0,1,Spring,0,0,1,1
0.519,0,0,0,0,Winter,0,0,0,0
0.505,0,0,0,0,Winter,0,0,0,0
0.907,0,0,0,0,Winter,0,0,0,0
0.085,0,0,0,1,Spring,0,1,0,1
0.422,0,0,0,1,Winter,0,0,0,0
1.319,0,0,0,1,Summer,0,1,0,0
6.36,0,0,0,1,Summer,0,0,0,0
0.047,0,0,0,1,Summer,0,0,0,0
0.128,0,0,0,0,Summer,0,1,0,0
0.236,0,0,0,0,Spring,0,0,0,0
1.226,0,0,0,1,Winter,1,0,1,1
2.26,0,0,0,1,Spring,0,1,0,0
0.112,0,0,0,1,Summer,0,0,0,0
0.267,0,0,0,0,Fall,0,0,0,0
0.279,0,0,0,1,Winter,0,1,0,0
4.229,0,0,0,1,Spring,0,0,0,0
3.34,0,0,0,1,Summer,0,0,0,0
0.6700000166893005,0,0,0,1,Spring,0,0,0,0
0.843,0,0,0,0,Winter,0,1,0,0
2.277,0,0,0,1,Fall,0,0,0,0
0.304,0,0,0,1,Spring,0,0,0,2
0.031,0,0,0,1,Fall,0,0,0,0
1.474,0,0,0,1,Summer,0,0,0,0
0.031,0,0,0,1,Spring,0,0,0,1
0.0,0,0,0,0,Winter,0,1,1,1
0.644,0,0,0,0,Winter,1,0,0,0
2.1630000000000003,0,0,0,0,Winter,0,0,0,0
0.5870000000000001,0,0,0,0,Winter,0,0,0,0
0.652,0,0,0,0,Winter,0,1,0,0
0.933,0,0,0,1,Summer,0,0,1,0
3.5699999332427983,0,0,0,0,Fall,0,0,0,0
0.01,0,0,0,0,Winter,1,0,0,0
0.052,0,0,0,0,Winter,0,0,0,0
6.416,0,0,0,1,Winter,0,0,0,1
0.259,0,0,0,0,Fall,0,1,0,0
1.127,0,0,0,1,Summer,0,0,0,0
1.278,0,0,0,1,Fall,0,1,1,0
5.5120000000000005,0,0,0,1,Summer,0,0,0,0
0.815,0,0,0,1,Winter,0,0,0,0
0.7809999999999999,0,0,0,1,Summer,0,0,0,0
0.009,0,0,0,1,Summer,0,0,0,2
4.591,0,0,0,1,Summer,0,0,0,0
0.8859999999999999,0,0,0,1,Summer,0,0,0,0
0.455,0,0,0,1,Winter,0,0,0,1
0.986,0,0,0,1,Spring,0,0,0,0
0.395,0,0,0,1,Fall,0,0,0,1
0.14,0,0,0,0,Winter,0,0,0,1
1.109,0,0,0,1,Fall,0,0,1,0
4.564,0,0,0,1,Spring,0,0,0,0
0.0099999997764825,0,0,0,0,Spring,0,0,1,0
0.8170000000000001,0,0,0,0,Spring,0,1,0,0
0.068,0,0,0,0,Fall,0,0,1,0
1.786,0,0,0,1,Winter,0,0,0,0
8.752,0,0,0,0,Winter,0,1,0,0
0.564,0,0,0,0,Winter,0,0,0,0
0.105,0,0,0,0,Spring,0,0,0,0
0.378,0,0,0,1,Fall,0,1,0,1
0.266,0,0,0,0,Winter,1,0,0,0
4.409,0,0,0,1,Fall,0,0,0,0
3.972,0,0,0,0,Spring,0,0,0,0
0.957,0,0,0,0,Summer,0,0,0,0
5.767,0,0,0,1,Summer,0,0,0,0
0.055,0,0,0,1,Summer,0,0,0,1
3.405,0,0,0,1,Summer,0,0,0,0
0.3899999856948853,0,0,0,1,Spring,0,0,0,0
0.852,0,0,0,0,Fall,0,0,1,0
0.411,0,0,0,0,Winter,0,0,1,1
1.53,0,0,0,0,Winter,0,0,0,0
0.81,0,0,0,0,Fall,0,0,0,1
0.763,0,0,0,1,Winter,0,0,0,0
0.256,0,0,0,1,Summer,0,0,0,0
0.511,0,0,0,1,Summer,0,0,0,0
3.417,0,0,0,0,Winter,0,0,0,0
0.061,0,0,0,1,Spring,0,0,0,0
0.498,0,0,0,1,Spring,0,0,0,0
1.232,0,0,0,1,Summer,0,0,0,0
0.041,0,0,0,0,Summer,0,0,0,0
1.621,0,0,0,0,Spring,0,1,0,0
2.803,0,0,0,0,Winter,0,0,1,0
1.471,0,0,0,1,Summer,0,0,0,0
1.082,0,0,0,0,Summer,0,1,0,0
0.677,0,0,0,1,Fall,0,0,0,0
0.578,0,0,0,0,Spring,0,0,0,1
0.24,0,0,0,0,Spring,0,0,0,0
0.3720000000000001,0,0,0,1,Winter,0,1,0,1
2.125,0,0,0,1,Fall,0,0,0,0
1.012,0,0,0,1,Fall,0,0,0,1
0.197,0,0,0,1,Summer,0,1,0,0
0.8320000000000001,0,0,0,1,Spring,0,0,0,0
3.3110000000000004,0,0,0,1,Winter,0,0,0,1
0.639,0,0,0,0,Winter,0,0,1,1
0.259,0,0,0,0,Winter,0,0,0,0
1.187,0,0,0,1,Fall,0,0,0,0
2.032,0,0,0,0,Spring,0,1,0,0
0.997,0,0,0,0,Fall,0,0,0,0
0.018,0,0,0,1,Winter,0,0,0,1
1.645,0,0,0,1,Summer,0,0,0,0
0.873,0,0,0,0,Spring,0,0,1,0
0.958,0,0,0,0,Fall,0,0,1,0
0.619,0,0,0,1,Fall,0,0,0,0
0.165,0,0,0,1,Winter,0,0,0,0
0.072,1,0,0,1,Fall,0,0,0,0
0.042,0,0,0,0,Winter,0,0,0,2
0.227,0,0,0,0,Spring,0,0,0,0
0.0,0,0,0,1,Fall,0,1,0,0
0.537,0,0,0,1,Fall,0,0,0,0
0.138,0,0,0,1,Fall,0,0,0,0
0.677,0,0,0,1,Fall,0,0,1,0
0.151,0,0,0,0,Winter,0,1,0,0
0.073,0,0,0,0,Fall,0,0,0,0
1.245,0,0,0,1,Fall,0,0,0,0
0.748,0,0,0,1,Winter,0,0,0,0
2.911,0,0,0,1,Fall,0,0,0,1
0.228,0,0,0,0,Winter,0,0,0,1
0.152,0,0,0,1,Fall,0,0,0,1
0.232,0,0,0,1,Summer,0,1,0,0
0.334,0,0,0,1,Summer,0,1,0,0
0.525,0,0,0,1,Spring,0,0,0,1
1.455,0,0,0,1,Winter,0,0,1,0
1.13,0,0,0,1,Spring,0,0,0,0
1.7280000000000002,0,0,0,0,Winter,0,0,1,0
0.18,0,0,0,1,Summer,0,0,0,0
1.329,0,0,0,1,Spring,0,1,0,1
0.5720000000000001,0,0,0,1,Summer,0,0,0,1
0.979,0,0,0,1,Summer,0,0,0,1
3.267,0,0,0,1,Summer,0,0,0,0
0.195,0,0,0,0,Winter,0,1,0,0
1.258,0,0,0,1,Fall,0,1,0,0
8.237,0,0,0,1,Winter,0,0,0,0
0.6609999999999999,0,0,1,1,Winter,0,0,0,0
0.7979999999999999,0,0,0,1,Spring,0,0,0,0
0.94,0,0,0,1,Winter,0,0,0,0
0.279,0,0,0,0,Spring,0,0,0,1
1.169,0,0,0,1,Summer,0,0,0,0
0.008,0,0,0,1,Summer,0,0,0,1
0.0,0,0,0,0,Winter,1,0,1,1
0.481,0,0,0,1,Winter,0,0,0,0
0.299,0,0,0,1,Fall,0,1,0,0
1.4880000000000002,0,0,0,0,Fall,0,0,0,0
2.242,0,0,0,1,Spring,0,0,0,0
1.737,0,0,0,1,Summer,0,0,0,0
0.607,0,0,0,1,Summer,0,0,1,0
0.021,0,0,0,0,Winter,0,0,0,1
0.805,0,0,0,1,Spring,0,0,0,1
0.428,0,0,0,1,Winter,0,0,0,0
0.024,0,0,0,0,Summer,0,0,0,2
0.039,0,0,0,1,Spring,0,0,0,0
0.784,0,0,0,0,Summer,0,0,0,0
0.253,0,0,0,0,Winter,0,0,0,0
0.093,0,0,0,0,Winter,0,1,0,0
1.018,0,0,0,1,Winter,1,0,0,0
0.22,0,0,0,0,Winter,0,0,1,0
1.869,0,0,0,1,Fall,0,0,0,0
0.168,0,0,0,0,Fall,0,0,0,0
0.329,0,0,0,1,Winter,0,1,1,0
0.126,0,0,0,1,Fall,0,0,0,0
0.6970000000000001,0,0,0,1,Summer,0,0,0,0
0.002,0,0,0,1,Winter,0,0,0,0
0.182,0,0,0,1,Spring,0,0,0,0
0.53,0,0,0,0,Winter,0,1,0,1
0.434,0,0,0,0,Winter,0,1,0,0
0.639,0,0,0,1,Winter,0,1,0,0
0.836,0,0,0,0,Fall,0,0,1,0
3.732,0,0,0,1,Summer,0,0,1,1
0.095,0,0,0,1,Fall,0,0,0,0
0.764,0,0,0,0,Fall,0,0,0,1
0.429,0,0,0,0,Fall,0,1,0,0
7.765,0,0,0,1,Winter,0,0,0,0
0.109,0,0,0,1,Spring,0,0,0,0
1.086,0,0,0,1,Winter,0,0,0,0
0.506,0,0,0,0,Winter,0,1,0,1
0.086,0,0,0,0,Winter,0,0,0,1
0.0,0,0,1,0,Fall,0,1,0,0
3.8,0,0,0,1,Spring,0,0,0,0
0.8859999999999999,0,0,0,1,Winter,0,1,0,0
1.345,0,0,0,1,Spring,0,1,0,0
3.508,0,0,0,1,Summer,0,1,0,0
3.373,0,0,0,1,Summer,0,0,0,0
0.705,0,0,0,1,Winter,0,0,0,0
2.4300000667572017,0,0,0,1,Spring,0,0,0,1
2.994,0,0,0,1,Spring,0,0,0,1
0.112,0,0,0,0,Summer,0,0,0,0
0.0,0,0,0,1,Spring,1,0,1,1
2.645,0,0,0,1,Summer,0,0,0,0
1.2699999809265137,0,0,0,1,Spring,0,0,0,0
3.849999904632568,0,0,0,0,Summer,0,1,0,0
0.067,0,0,0,1,Fall,0,0,0,0
0.638,0,0,0,0,Fall,0,0,0,0
0.198,0,0,0,1,Spring,0,1,0,0
0.272,0,0,0,1,Summer,0,0,0,0
0.363,0,0,0,0,Spring,0,0,0,1
5.235,0,0,0,0,Fall,0,0,0,0
0.365,0,0,0,1,Winter,0,1,0,0
4.135,0,0,0,1,Spring,0,0,0,0
0.387,0,0,0,1,Winter,0,0,0,0
0.725,0,0,0,0,Summer,0,1,0,0
0.154,0,0,0,1,Spring,0,0,0,1
2.462,0,0,0,1,Winter,0,0,0,0
0.136,0,0,0,0,Winter,0,1,0,0
1.3119999999999998,0,0,0,1,Fall,0,0,0,0
1.666,0,0,0,0,Winter,0,0,0,0
3.73,0,0,0,1,Fall,0,0,0,0
0.479999989271164,0,0,0,1,Summer,0,1,0,0
0.416,0,0,0,0,Winter,0,0,0,0
1.888,0,0,0,0,Winter,0,1,0,0
0.203,0,0,0,1,Fall,0,0,0,0
0.053,0,0,0,0,Winter,0,0,0,1
1.014,0,0,0,1,Spring,0,0,0,0
0.235,0,0,1,1,Fall,0,0,0,2
0.931,0,0,0,1,Fall,0,0,0,0
3.503,0,0,0,0,Fall,0,0,0,0
0.118,0,0,0,1,Fall,0,0,0,0
4.477,0,0,0,0,Summer,0,0,0,0
1.128,0,0,0,1,Winter,0,0,0,0
2.259999990463257,0,0,0,0,Summer,0,0,0,0
10.251,0,0,0,0,Fall,0,0,1,0
0.767,0,0,0,0,Spring,0,0,0,0
0.045,0,0,0,0,Winter,0,1,0,0
2.302,1,0,0,0,Fall,0,0,0,0
0.179,0,0,0,0,Spring,0,1,0,0
0.542,0,0,0,0,Summer,0,0,0,0
0.258,0,0,0,0,Winter,0,0,0,0
0.054,0,0,0,0,Fall,0,1,1,0
0.336,0,0,0,1,Spring,0,1,0,0
0.18,0,0,0,1,Winter,0,0,0,0
0.103,0,0,0,1,Spring,0,0,0,2
0.046,0,0,0,1,Spring,0,0,0,0
0.131,0,0,0,0,Summer,0,0,0,0
0.138,0,0,0,1,Fall,0,0,0,0
1.641,0,0,0,1,Winter,0,0,0,1
0.245,0,0,0,1,Winter,1,0,0,0
1.575,0,0,0,1,Fall,0,1,0,1
0.917,0,0,0,0,Winter,1,0,0,0
2.61,0,0,0,1,Fall,0,0,1,0
0.021,0,0,0,0,Fall,0,1,0,1
1.0759999999999998,0,0,0,1,Spring,0,0,0,0
0.37,0,0,0,0,Spring,0,0,0,0
0.633,0,0,0,0,Winter,0,0,0,0
0.081,0,0,0,0,Summer,0,0,0,2
0.912,0,0,0,0,Winter,1,0,0,0
0.159,0,0,0,0,Fall,0,0,0,0
0.813,0,0,0,1,Summer,0,1,0,0
0.037,0,0,0,1,Summer,0,0,1,0
1.426,0,0,0,1,Fall,0,0,0,0
0.272,0,0,0,1,Fall,0,0,0,0
6.079999923706055,0,0,0,1,Winter,0,0,0,1
0.614,0,0,0,1,Summer,0,0,0,0
0.417,0,0,0,0,Winter,0,0,0,0
1.339,0,0,0,1,Winter,0,1,0,0
0.525,0,0,0,0,Winter,0,1,0,0
0.738,0,0,0,0,Spring,0,1,0,0
0.466,0,0,0,1,Summer,0,0,0,0
2.4800000190734863,0,0,0,1,Fall,0,1,0,0
3.831,0,0,0,1,Winter,0,0,0,0
0.186,0,0,0,1,Fall,0,0,0,1
4.188,0,0,0,1,Summer,0,0,1,0
1.247,0,0,0,0,Winter,0,0,0,1
0.519,0,0,0,1,Winter,0,0,0,0
0.15,0,0,0,0,Spring,0,0,0,1
0.04,0,0,0,1,Spring,0,0,0,1
0.722,0,0,0,0,Summer,0,0,0,0
0.067,0,0,0,0,Winter,0,0,0,0
0.797,0,0,0,0,Winter,0,0,0,0
1.859,0,0,0,1,Winter,0,0,0,0
0.87,0,0,0,1,Winter,0,0,0,0
0.8390000000000001,0,0,0,0,Summer,0,0,0,0
0.108,0,0,0,1,Winter,0,0,0,0
0.316,0,0,0,0,Fall,0,1,0,1
0.059,0,0,0,1,Summer,0,0,0,0
0.279,0,0,0,1,Spring,0,0,0,0
1.119,1,0,0,0,Spring,0,0,0,0
0.852,0,0,0,1,Fall,0,0,0,0
1.022,0,0,0,1,Summer,0,0,0,0
0.189,0,0,0,0,Winter,0,0,0,0
0.15,0,0,0,0,Winter,0,0,0,0
0.366,0,0,1,1,Summer,0,1,0,1
0.7340000000000001,0,0,0,0,Winter,0,0,0,0
2.112,0,0,0,1,Winter,0,0,0,0
4.753,0,0,0,0,Fall,0,0,0,0
0.648,0,0,0,1,Winter,0,1,1,0
0.052,0,0,0,1,Summer,0,0,0,0
8.520000457763674,0,0,0,0,Fall,0,0,0,0
0.189,0,0,0,0,Winter,0,1,0,1
0.7170000000000001,0,0,0,0,Summer,0,0,1,0
1.047,0,0,0,1,Fall,0,0,0,1
0.416,0,0,0,0,Fall,0,1,0,0
0.789,0,0,0,0,Fall,0,1,0,1
0.331,0,0,0,1,Spring,0,1,0,0
10.312,0,0,0,1,Summer,0,0,0,0
0.347,0,0,0,1,Winter,0,0,0,0
2.247,0,0,0,0,Fall,0,0,0,0
0.5,0,0,0,1,Winter,0,0,1,0
0.078,0,0,0,1,Summer,0,0,0,2
0.936,0,0,0,1,Winter,0,0,0,0
0.013,0,0,0,1,Winter,0,0,0,2
1.474,0,0,0,0,Winter,0,0,0,0
1.033,0,0,0,1,Summer,0,1,0,0
0.104,0,0,0,1,Fall,0,0,0,2
0.165,0,0,0,1,Fall,0,0,0,0
0.48,0,0,0,0,Summer,0,0,0,1
0.106,0,0,0,0,Winter,0,0,0,1
0.551,0,0,0,1,Summer,0,0,0,0
1.237,0,0,0,1,Fall,0,1,0,0
0.98,0,0,0,0,Winter,0,0,0,0
0.6629999999999999,0,0,0,1,Spring,0,0,0,0
0.249,0,0,0,1,Spring,0,0,1,0
1.1840000000000002,0,0,0,1,Summer,0,0,0,0
0.7829999999999999,0,0,0,0,Fall,0,0,0,0
0.019,0,0,0,0,Fall,0,0,0,2
0.481,0,0,0,0,Summer,0,0,0,0
1.1840000000000002,0,0,0,1,Spring,0,0,0,0
0.721,0,0,0,0,Winter,0,0,0,0
3.4360000000000004,0,0,0,1,Fall,0,1,0,0
0.287,0,0,0,0,Summer,0,0,0,0
0.157,0,0,0,0,Fall,0,1,0,0
9.109999656677246,0,0,0,1,Spring,0,0,1,0
0.7879999999999999,0,0,0,1,Summer,0,0,0,0
0.285,0,0,0,0,Fall,0,0,0,0
0.166,0,0,0,0,Winter,0,0,0,0
2.283,0,0,0,1,Summer,0,0,0,0
0.586,0,0,0,0,Fall,0,0,0,0
0.889,0,0,0,1,Fall,0,1,0,0
4.695,0,0,0,0,Winter,0,0,0,0
1.516,0,0,0,1,Spring,0,1,0,0
0.171,0,0,0,0,Winter,0,0,0,0
0.429,0,0,0,0,Summer,0,0,0,0
0.008,0,0,0,0,Spring,0,0,0,0
0.017,0,0,0,1,Summer,0,0,0,1
0.5199999809265137,0,0,0,1,Spring,0,0,0,0
0.303,0,0,0,1,Spring,0,0,0,0
0.096,0,0,0,1,Summer,0,0,0,0
